commentId,videoId,title,channelTitle,searchQuery,commentAuthor,commentText,commentPublishedAt,commentLikeCount
UgxMaSkw7ZWouSkk_Tl4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@trxrms_9549,"Hanta in Hebrew means “hoax”. Hebrew is Israel’s native language, so don’t be surprised if this is an Israeli power/control grab at the US.",2026-05-12T10:16:54Z,0
UgyCuwKeT68rseLOslt4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@beatsbybrandon902,"Is this another population control attempt? Oh boy, I can't wait until they ""forget"" to clean the ship and I have to wear a stupid fcking mask that doesn't even protect from the virus on my face again",2026-05-11T13:33:18Z,0
UgzBmJnRoWTyggPzkMZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@lenah7520,"Will NEVER fall for another con EVER….
Call it what funny name you like…. I’ll never be fooled by another big pharma Fabian convid.
But I’d like to make up the next name 😂",2026-05-12T15:21:43Z,0
UgwvpRq1T5zK0aRMk054AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@TheDarkKnight2099,Don’t listen to the fear mongering. There’s no indication Hantavirus will lead to another pandemic. More likely not to happen again because we shut down since we didn’t know anything about Covid but we’ve known about hantavirus for decades. This is just promoting gambling,2026-05-11T03:23:09Z,0
Ugy6ltWnaoE8a4sdIHV4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@okeydokey3845,"Wrong Again, Pal. (if you were ever one) give up being a Doctor!",2026-05-15T06:18:40Z,0
UgxYgBGL0n3Bt40fN6p4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@p.g.reitsma7245,No pandemic? But Dr. Fauci and Bill Gates really want another one. Maybe just a small one?,2026-05-17T02:42:16Z,0
Ugy59XB0c91AeMaQFOJ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@jennysunesdotter4992,"But first… can we even trust the news, the statements, the pictures, the story, or not to forget - the WHO boss Tedros Adhanom who’s just throws out pandemics as he like. And to not forget he was in to war-crime against humanity. 
So what’s the catch. 💁🏼‍♀️",2026-05-17T06:58:35Z,0
Ugx_WTZYGzpKvUDkhmd4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@RonBellinato,"Me thinketh if the Plandemic is anything to go by then the correct phrase rather would be how., unwell they are........treated!@!?🤪😜😛😉🫣",2026-05-10T23:51:13Z,0
Ugy532sgnH6I17YVGNB4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@daveJohn-n4g,There is no virus,2026-05-13T16:10:56Z,0
UgxAcUDNXFmcDn-YJSx4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@Aga-l7b,"Szczepionki już czekają. Wirus opatentowany. Żydowska nagroda The Genesis Price czeka na twórców zmodyfikowanego wirusa i szczepionki przeciwko niemu. Prezes Pfizer, grecki Żyd Albert Bourla też otrzymał tę nagrodę przyznawana w Jerozolimie za poprzednie szczepionki. Depopulacja goi trwa.",2026-05-14T07:40:10Z,0
UgyWmzBPUwqmE9oV7H94AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@JessicaGregg-k8v,"They really want to keep putting ppl on ventalaters like they did covid 19 n kill one after another n the hospitals get more money at a fantastic rate for them it's 150,000$ per dead body chalked up to another scamdemic stop being gullible ppl like the man said unless a rat pisses on your plate of food or ya shake a ras nest n breathe it in lol dint panic jus stay clean n away from others",2026-05-13T14:51:25Z,0
UgxCGrh_ooFEKZ2hGkd4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@vaIkyriie,Epstein,2026-05-13T11:53:38Z,1
UgyFDK8KvtgTRELM6_Z4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@incedofortis,"Let me quess, j.e...., cannot mention the name as they own you tube as usa, commuting German style euthanasia ad their laptop usa started killing Iranian civilians and military, together with above mentioned so let's deploy tested tactic, we all die from unsuppected pandemic",2026-05-11T11:00:21Z,0
UgzCsp3MkKIw2S2TGsp4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@musicteacher5757,"I'm 70. So far I've survived the fear mongering of: swine flu, bird flu, West Nile virus, AIDS, drowning from the ocean covering Florida (Climate Change,) ebola, Covid and its variants, RERUNS of swine flu and bird flu, Zika (which was probably misdiagnosed dengue fever,) monkey pox, flesh-eating bacteria, numerous parasites, and the horrors of Trump. 
Funny how common sense health habits work so much better than drugs and vaccines, more drugs and more vaccines, repeat.",2026-05-13T15:36:46Z,0
UgxyV2JaPH3pRwn1yox4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@rachellandry6587,"These people are insane. We know the truth now. The Democrats used the pandemic to cheat and steal the election.🗳️ We are not going to wear masks, or social distancing. My son, his wife and 4 year grandson just came back from a cruise 🚢 and will be going on another in August. This virus is so old, it was in the movie, “Outbreak “The Democrats are hopeful it turns serious to quarantine everyone. Focus on the flu that kills many people.😮🇺🇸",2026-05-12T19:02:49Z,0
Ugy5YPFgwoRCkGViUwR4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@stephaniecouture7033,The libs are already starting up with masks and shit getting ready to roll up their sleeves again lol I didn’t the first time and not now or ever. The lies and deception from the 2020 scam people not gonna fall for it again. Of course there will always be sheep,2026-05-13T13:56:04Z,0
UgzY4yus5ED1pF1P4EV4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@IrinaSmith-m2w,Another round of a biological attack?..,2026-05-12T12:12:26Z,0
UgwwuSZrLvsxNXkbuOx4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@wrench3r,The only risk is believing this bulllshit,2026-05-15T14:48:05Z,0
Ugzlr_hRY5L2UWOqS1F4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@asmrmess,"I think it's important that Trump dismantled and gutted agencies that are responsible for checking the hygiene and safety on ships... ""No rats were found"" - ok. What about other regulations? They had time to clean all the ship once they realized what had happened. The ship was checked AFTER the infection had already spread and the staff had enough time to make everything seem perfect though it could've looked very different before the ship was checked, cause we have a good reason to believe it wasn't properly checked when the trip just started cause of what Trump is doing in the US...",2026-05-11T23:01:08Z,0
UgxMmQQyiHtXdC8BuKt4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@sharoniacoi283,Plandemic😮,2026-05-12T04:39:07Z,0
Ugx5mS2zv_TpN11jbQ94AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@michs1708,"The more they push for the Epstein evidence to be released, the more the people on the Epstein list will push for a distraction from the list.",2026-05-12T03:00:26Z,0
Ugx11ohGIY8dl7Dl9zF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@tomjackson5808,Bullshit,2026-05-11T13:46:11Z,0
UgzmpaRk0-U-mUDLP3x4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@crispark9797,"I don't blame people for being nervous cuz America has a bunch of idiots in control. RFK Jr doesn't have a medical experience has no idea what he's doing has gutted the department of health and closed other departments that actually monitor viruses around the world. Then you have Elon musk and his department of government efficiency that closed other departments and watchdog groups that would have helped the health department with vaccines and testing and monitoring of viruses around the world. Trump has no idea what he's doing because he proved that during covid. And on top of that we have the world cup now in America where we have international travelers coming on airplanes from all over the world who aren't being quarantined who aren't being tested who won't show symptoms for 4 to 8 weeks get on another flight go back home and transport the virus to their countries will have another global pandemic. So yes people should be worried we have no monitoring, no expertise, no testing, and millions of international travelers coming from all over the globe.",2026-05-11T23:43:42Z,0
UgxtyJ3enFBG10ZJbqt4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@joycemcguigan4401,I will not accept this b c Gods word says all we do as a Believer in Christ and a follower and speak Gods word and let the Enemy know it is Written ☝️No Plague Shall Nigh My Dwelling.. and Jesus Abolished all SICKNESS on the Cross this is all Coming from the Enemy and the Work spoken with Power and Authority will bash and destroy this virus if it even attempt to come upon you … and God already made all provisions that grow we are to consume and take and this cannot affect us … I never had Corona v either.. we are not getting dove viruses from no animals that is an absolute lie and the pits of hell that is not in the word God and I refuse to even receive that or agree with it because it’s not God’s word and the story.. we walk in hell in life those who are in Christ and his blood flow through our veins. Hallelujah.🔥🔥🔥🔥🔥☺️☝️☝️☝️☝️🥰🙌🙌🙌🙌🙌,2026-05-11T17:40:50Z,0
Ugwfu36NlZU3bdZ9QPx4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@marjoriealcock344,"STOP scaremongering... The bug is NOT transmissible from people to people. It is ONLY transmissible between Rat and human!!!. Rats are incontinent and have carried the bug for many, many years. The hygiene on the boat left a lot to be desired.",2026-05-11T12:28:15Z,0
UgweQvwQLY3Dfq4A4i14AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@erikapirzl4146,liars stop lying,2026-05-12T04:06:29Z,0
UgwtCPs0E8pECzie0H14AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@monk3synuts,"Not listening. Don't care.
Not interested in the algorithm shoving the fake doctor that I haven't seen for 5 years, suddenly down my pipe.",2026-05-10T20:40:25Z,0
UgyfzroIM0PgD7yluNF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@cheryldeeds1032,This is just disinformation. Taking away from what is important.,2026-05-10T23:43:54Z,0
UgxhFJYJnm7GUU3Igf94AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@randypritchard8196,All bullshit,2026-05-11T12:18:33Z,1
UgwJmDM9AI7Jk0AJHGB4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@susanhansenpeters8620,It's ridiculous to over react to this minor to nothing event. WHO is a bunch of crazy wanting big money fir yet another vaccine. insanity. The hanta virus in this country of the USA is primarily in the desert SW. And extremely rare.,2026-05-11T18:59:38Z,0
Ugxss0tHbStfhN1oSEV4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@trishrudman2298,"It’s all lies and don’t you think it’s funny how they use animals, bird flu bat, rat, monkey? Whats  nxt? Cat, dogs?",2026-05-14T15:03:00Z,0
UgzILHZVrYP8x8rhPpl4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@TM-nw8dj,Another joke of a virus like covid FFS what their latest agenda?,2026-05-12T19:02:15Z,0
Ugy9Bp7_Mg0oIlkbmRh4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@JamesAregood-mv9ye,Don't comply to government plandemics. Here we go again.. right...I'm not doing there satanic rituals of 6 feet apart wearing a useless mask.. definitely don't take any deadly shots..,2026-05-11T04:32:02Z,0
UgyUOT864PLAJcVN6Qx4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@montemakous7479,"Dr John: Don't use a phrase like ""It could spread..."". ""Could"" is a waffle word, used by those who cannot state a strong opinion. Better to say: ""There is no chance under any possible scenario that this virus is of even the remotest possible worry for anyone...PERIOD."" The entire story is the smallest imaginable sidebar, ginned up by the main stream media to produce clicks. 

Better to spend time on the incredible massive risks of lightening strikes, shark attacks and death by meteor. 

Fact check: Not one case of Hantavirus in the USA this year. Not one! Not one case of Hantavirus in the UK this year. Not one!",2026-05-10T20:07:14Z,0
Ugxn1dGp1NYnbkLafZR4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@MaybellineQueen,I'm waiting for the elite aliens to come and erase the Epstein files from our minds,2026-05-11T00:33:26Z,0
Ugx3Ei1eIacgb1M5YZl4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@anonomas6113,Look at this guy. Same guy that pushed for the Coronavirus vaccine. I bet he’s pushing for another vax. AI clown.,2026-05-11T18:32:58Z,0
Ugw42_oChrR2iNMDtZN4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@alikatty1118,"Remember, creepy associate of Epstein, Billy boy Gates, saying the next  pandemic will be the ' big one!"", Bet he's chuffed to bits right now",2026-05-10T21:03:33Z,0
UgzW8GM4qAqfHod23RZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@MeghenFarley,Lies! Do not believe people! All planned!,2026-05-14T10:43:49Z,0
UgxQ1gpC_wWX1LgmgBl4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@morecarstuff,I never took the fake covid vaccine and I wont take this one. CDC lost all credibility after removing gun stats to align politically. I also won't fall for bill gates bs tick vaccine,2026-05-12T14:38:04Z,0
Ugz8gl9b8FwbpcVpbJ54AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@inb8e5,🕊🧿💜🍀🌎🌞✨🗣,2026-05-11T06:17:01Z,0
UgwV-1OKMMXd4fM70ph4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@peopleofthelie,What laboratories did they say it released it from again? Where's fraud fauci hiding?,2026-05-11T14:54:31Z,0
Ugz6Nk2vayI6_MH6_ft4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@DroopyWorm,It’s all bullshit,2026-05-14T18:02:36Z,0
UgwapIjHrD8awENWOhF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@Ortho-G,"Let us remember, that any virus can be weaponized.  COVID was weaponized.  It is inconceivable to me that people can live in such denial.  So, yes, Hanta Virus is not really a global threat, BUT is this a weaponized strain??",2026-05-10T23:22:21Z,0
Ugz-FS-p2a-mJNyyBHF4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@carlosbelo9304,"""The transmission is done by urine and feces"", must be those golden showers i keep hearing about...",2026-05-11T15:08:22Z,0
UgyMKycji8e0eWorfVZ4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@BB-bb7cg,"fake

I think Japan will once again become a testing ground for vaccines",2026-05-10T20:14:26Z,0
Ugz-GfVQ37w6db5MQGN4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@trishrudman2298,Have you actually seen the bodies it’s all a load of bollocks and look at the cruise ship they used the same cruise ship as covid oh and how amazing they had a vaccine made 18 months ago,2026-05-14T14:59:48Z,0
UgycvOivadX3eNY0r2h4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@frankdasilva5649,"Known? How many humans have been infected, Dr Campbell? You learn nothing from the Covid scam and the Diamond Princess.  What Dr Campbell, did the use  identify the virus. All you are doing is speculating.",2026-05-11T19:08:34Z,0
UgzxPKX_m71JSYsulHp4AaABAg,lUGCswwHmls,Hantavirus risk,Dr. John Campbell,hantavirus risk explained,@rickmorrty51,There's no threat it's pure b.s really Kak b.s ..unless u eating them dumb fudges,2026-05-12T14:43:55Z,0
